Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
109516,DataTech Solutions,Social Media,Women 35-44,45 days,Website,"0,15","$14.452,00","2,42",New York,2021-01-16,888,6313,4,Tech Enthusiasts,1,January
109517,Innovate Industries,Display,Men 18-24,45 days,YouTube,"0,03","$9.279,00","4,45",New York,2021-01-17,538,8282,6,Foodies,1,January
109518,DataTech Solutions,Email,All Ages,15 days,Instagram,"0,03","$14.857,00","7,7",Chicago,2021-01-18,876,9318,7,Fashionistas,1,January
109519,TechCorp,Search,All Ages,15 days,YouTube,"0,1","$14.768,00","7,74",New York,2021-01-19,822,4735,10,Outdoor Adventurers,1,January
109520,TechCorp,Social Media,Women 25-34,15 days,Google Ads,"0,04","$16.430,00","7,95",Los Angeles,2021-01-20,824,4435,8,Tech Enthusiasts,1,January
109521,Alpha Innovations,Display,Men 25-34,45 days,Website,"0,06","$12.995,00","5,65",Chicago,2021-01-21,167,6493,6,Health & Wellness,1,January
109522,Alpha Innovations,Email,Men 18-24,15 days,Facebook,"0,13","$18.558,00","7,25",Miami,2021-01-22,659,6128,5,Tech Enthusiasts,1,January
109523,DataTech Solutions,Email,Women 35-44,45 days,Website,"0,04","$15.301,00","2,62",Houston,2021-01-23,234,9588,9,Fashionistas,1,January
109524,NexGen Systems,Influencer,Men 18-24,15 days,YouTube,"0,07","$17.851,00","6,28",Houston,2021-01-24,555,4840,6,Outdoor Adventurers,1,January
109525,Alpha Innovations,Email,Men 25-34,60 days,Facebook,"0,07","$19.889,00","3,01",Los Angeles,2021-01-25,483,1289,4,Tech Enthusiasts,1,January
109526,Innovate Industries,Search,Women 25-34,15 days,Website,"0,13","$10.759,00","7,17",Miami,2021-01-26,846,3772,10,Fashionistas,1,January
109527,DataTech Solutions,Social Media,Men 18-24,45 days,Facebook,"0,05","$12.261,00","7,78",Chicago,2021-01-27,479,4999,2,Health & Wellness,1,January
109528,TechCorp,Social Media,Men 25-34,60 days,YouTube,"0,11","$15.822,00","6,85",Chicago,2021-01-28,694,1650,5,Tech Enthusiasts,1,January
109529,TechCorp,Email,Men 25-34,45 days,Website,"0,13","$18.769,00","4,18",Miami,2021-01-29,951,2040,2,Fashionistas,1,January
109530,NexGen Systems,Influencer,Men 25-34,60 days,Facebook,"0,03","$14.549,00","3,83",New York,2021-01-30,930,1921,5,Tech Enthusiasts,1,January
109531,DataTech Solutions,Email,Women 25-34,15 days,Google Ads,"0,06","$13.811,00","2,05",Los Angeles,2021-01-31,782,8519,6,Foodies,1,January
109866,NexGen Systems,Email,Women 25-34,15 days,Google Ads,"0,15","$6.727,00","3,54",New York,2021-01-01,146,2142,2,Tech Enthusiasts,1,January
109867,DataTech Solutions,Email,Women 35-44,30 days,Email,"0,05","$18.234,00","7,09",Houston,2021-01-02,812,1888,3,Outdoor Adventurers,1,January
109868,NexGen Systems,Display,Women 25-34,30 days,Google Ads,"0,1","$13.919,00","5,43",Los Angeles,2021-01-03,242,4690,3,Tech Enthusiasts,1,January
109869,NexGen Systems,Display,Men 25-34,60 days,Email,"0,08","$14.651,00","5,34",Houston,2021-01-04,513,8177,1,Outdoor Adventurers,1,January
109870,Alpha Innovations,Display,Women 35-44,45 days,Facebook,"0,11","$11.509,00","3,44",Los Angeles,2021-01-05,266,3510,7,Outdoor Adventurers,1,January
109871,Innovate Industries,Influencer,All Ages,45 days,Instagram,"0,06","$5.227,00","6,69",Chicago,2021-01-06,421,3419,1,Health & Wellness,1,January
109872,Innovate Industries,Display,Women 25-34,15 days,Website,"0,07","$7.935,00","3,21",Chicago,2021-01-07,710,9716,6,Tech Enthusiasts,1,January
109873,TechCorp,Social Media,Men 18-24,45 days,YouTube,"0,05","$6.391,00","3,52",Miami,2021-01-08,201,6755,3,Fashionistas,1,January
109874,Innovate Industries,Display,All Ages,15 days,Instagram,"0,13","$16.368,00","5,29",Chicago,2021-01-09,188,8354,1,Outdoor Adventurers,1,January
109875,DataTech Solutions,Display,Men 18-24,45 days,YouTube,"0,09","$14.221,00","3,83",Houston,2021-01-10,759,8839,10,Foodies,1,January
109876,TechCorp,Display,Men 25-34,15 days,Google Ads,"0,13","$14.060,00","6,95",Chicago,2021-01-11,472,5135,7,Fashionistas,1,January
109877,Innovate Industries,Email,Men 18-24,30 days,Facebook,"0,08","$17.128,00","4,35",New York,2021-01-12,553,4428,10,Foodies,1,January
109878,Alpha Innovations,Display,Women 25-34,30 days,Instagram,"0,1","$7.165,00","6,63",Los Angeles,2021-01-13,908,1821,6,Tech Enthusiasts,1,January
109879,Alpha Innovations,Search,Women 35-44,45 days,Email,"0,1","$16.478,00","2,87",New York,2021-01-14,342,5761,5,Fashionistas,1,January
109880,Innovate Industries,Influencer,Women 35-44,45 days,Instagram,"0,01","$15.633,00","5,32",New York,2021-01-15,445,7283,4,Foodies,1,January
109881,Innovate Industries,Display,Men 18-24,45 days,Facebook,"0,08","$19.507,00","6,16",Houston,2021-01-16,108,6467,6,Foodies,1,January
109882,NexGen Systems,Social Media,Women 35-44,45 days,Website,"0,07","$17.724,00","2,6",Los Angeles,2021-01-17,869,8536,9,Foodies,1,January
109883,TechCorp,Influencer,Men 25-34,30 days,Website,"0,1","$19.390,00","7,93",Houston,2021-01-18,659,5716,5,Tech Enthusiasts,1,January
109884,NexGen Systems,Influencer,Women 25-34,60 days,Email,"0,12","$19.084,00","5,38",Miami,2021-01-19,495,3672,1,Outdoor Adventurers,1,January
109885,Innovate Industries,Search,All Ages,60 days,Facebook,"0,15","$8.351,00","3,36",Miami,2021-01-20,203,8101,7,Tech Enthusiasts,1,January
109886,DataTech Solutions,Social Media,Men 18-24,30 days,Facebook,"0,09","$11.828,00","2,54",Chicago,2021-01-21,629,9378,7,Foodies,1,January
109887,Alpha Innovations,Search,Men 18-24,60 days,Facebook,"0,06","$14.976,00","5,84",Miami,2021-01-22,103,7136,5,Tech Enthusiasts,1,January
109888,TechCorp,Display,Men 25-34,60 days,Instagram,"0,14","$13.229,00","2,02",Chicago,2021-01-23,431,3777,3,Fashionistas,1,January
109889,TechCorp,Display,Men 18-24,45 days,Email,"0,01","$10.565,00","6,35",Houston,2021-01-24,376,5380,9,Health & Wellness,1,January
109890,TechCorp,Email,Men 18-24,30 days,Google Ads,"0,04","$10.269,00","2,98",Chicago,2021-01-25,866,3414,4,Health & Wellness,1,January
109891,Innovate Industries,Social Media,All Ages,60 days,YouTube,"0,11","$5.344,00","7,33",Houston,2021-01-26,270,1828,5,Outdoor Adventurers,1,January
109892,TechCorp,Email,Men 25-34,45 days,YouTube,"0,09","$14.258,00","4,83",Chicago,2021-01-27,581,1292,1,Health & Wellness,1,January
109893,NexGen Systems,Email,Women 25-34,30 days,YouTube,"0,08","$10.356,00","2,9",New York,2021-01-28,976,6460,7,Fashionistas,1,January
109894,DataTech Solutions,Email,All Ages,60 days,Google Ads,"0,07","$6.772,00","5,83",Houston,2021-01-29,957,1269,10,Outdoor Adventurers,1,January
109895,Alpha Innovations,Search,Women 25-34,45 days,Website,"0,09","$6.358,00","5,97",Houston,2021-01-30,451,2486,10,Health & Wellness,1,January
109896,DataTech Solutions,Email,Men 25-34,60 days,YouTube,"0,13","$18.596,00","2,79",Miami,2021-01-31,446,4101,8,Outdoor Adventurers,1,January
110231,Alpha Innovations,Search,All Ages,45 days,Website,"0,12","$18.638,00","7,97",Houston,2021-01-01,511,5260,10,Fashionistas,1,January
110232,NexGen Systems,Influencer,Men 18-24,15 days,Website,"0,06","$14.729,00","6,45",Miami,2021-01-02,158,8449,10,Health & Wellness,1,January
110233,DataTech Solutions,Email,All Ages,30 days,Facebook,"0,12","$6.995,00","2,84",Miami,2021-01-03,257,1312,3,Foodies,1,January
110234,Innovate Industries,Display,All Ages,60 days,Website,"0,1","$8.546,00","2,64",Chicago,2021-01-04,561,9682,3,Foodies,1,January
110235,Innovate Industries,Display,Men 25-34,15 days,Google Ads,"0,01","$17.479,00","6,47",Los Angeles,2021-01-05,113,3893,1,Fashionistas,1,January
110236,DataTech Solutions,Social Media,Men 25-34,45 days,Website,"0,07","$11.618,00","2,48",New York,2021-01-06,347,7381,4,Foodies,1,January
110237,TechCorp,Display,Men 25-34,15 days,Instagram,"0,03","$14.426,00","5,42",Los Angeles,2021-01-07,719,3133,8,Tech Enthusiasts,1,January
110238,NexGen Systems,Influencer,All Ages,45 days,Website,"0,04","$17.453,00","2,16",Los Angeles,2021-01-08,292,7014,5,Fashionistas,1,January
110239,Alpha Innovations,Display,Men 25-34,45 days,YouTube,"0,07","$7.514,00","2,43",New York,2021-01-09,475,6723,7,Fashionistas,1,January
110240,Innovate Industries,Influencer,Men 25-34,45 days,Email,"0,12","$7.087,00","6,51",New York,2021-01-10,434,7059,1,Health & Wellness,1,January
110241,NexGen Systems,Influencer,Men 25-34,30 days,Google Ads,"0,09","$5.539,00","5,99",Miami,2021-01-11,626,9657,1,Fashionistas,1,January
110242,Innovate Industries,Influencer,Women 35-44,15 days,Facebook,"0,09","$15.526,00","4,88",Chicago,2021-01-12,798,5780,4,Health & Wellness,1,January
110243,Alpha Innovations,Email,Women 25-34,45 days,YouTube,"0,12","$19.266,00","7,64",Chicago,2021-01-13,923,7499,2,Outdoor Adventurers,1,January
110244,DataTech Solutions,Influencer,Women 25-34,30 days,Google Ads,"0,1","$7.130,00","7,54",Miami,2021-01-14,933,8095,7,Health & Wellness,1,January
110245,Alpha Innovations,Email,All Ages,30 days,Website,"0,12","$12.125,00","5,31",Los Angeles,2021-01-15,882,1453,2,Fashionistas,1,January
110246,Alpha Innovations,Email,Women 25-34,45 days,Instagram,"0,05","$10.092,00","3,34",Houston,2021-01-16,687,2952,3,Foodies,1,January
110247,NexGen Systems,Search,Men 25-34,60 days,Facebook,"0,08","$14.072,00","5,43",Los Angeles,2021-01-17,208,5870,10,Tech Enthusiasts,1,January
110248,Alpha Innovations,Search,Women 25-34,30 days,Google Ads,"0,04","$18.767,00","2,55",Houston,2021-01-18,351,5889,9,Fashionistas,1,January
110249,Alpha Innovations,Email,All Ages,60 days,Email,"0,03","$9.550,00","4,93",Chicago,2021-01-19,216,3615,2,Fashionistas,1,January
110250,TechCorp,Search,Men 18-24,45 days,Facebook,"0,03","$18.305,00","3,02",Miami,2021-01-20,185,5259,10,Foodies,1,January
110251,Alpha Innovations,Social Media,Men 25-34,45 days,YouTube,"0,05","$8.152,00","6,22",New York,2021-01-21,761,8757,8,Fashionistas,1,January
110252,NexGen Systems,Social Media,Men 18-24,15 days,Website,"0,14","$15.689,00","6,17",Los Angeles,2021-01-22,878,9632,2,Tech Enthusiasts,1,January
110253,TechCorp,Search,Women 35-44,60 days,Email,"0,08","$18.135,00","7,97",New York,2021-01-23,431,4448,2,Foodies,1,January
110254,DataTech Solutions,Email,Women 35-44,30 days,YouTube,"0,11","$11.776,00","3,21",Miami,2021-01-24,671,9355,2,Foodies,1,January
110255,Alpha Innovations,Social Media,Women 35-44,15 days,YouTube,"0,07","$18.399,00","4,81",Miami,2021-01-25,304,8652,9,Outdoor Adventurers,1,January
110256,Alpha Innovations,Display,All Ages,15 days,Instagram,"0,07","$16.224,00","6,45",Houston,2021-01-26,581,7482,9,Tech Enthusiasts,1,January
110257,NexGen Systems,Search,Men 25-34,45 days,Instagram,"0,14","$13.410,00","7,41",Los Angeles,2021-01-27,772,5166,9,Outdoor Adventurers,1,January
110258,Alpha Innovations,Display,All Ages,60 days,Facebook,"0,06","$17.975,00","3,84",New York,2021-01-28,108,7598,10,Fashionistas,1,January
110259,DataTech Solutions,Display,Men 18-24,60 days,Email,"0,04","$18.292,00","3,87",Chicago,2021-01-29,946,7272,10,Tech Enthusiasts,1,January
110260,Innovate Industries,Influencer,All Ages,15 days,Email,"0,06","$8.382,00","5,57",New York,2021-01-30,565,5802,3,Fashionistas,1,January
110261,Alpha Innovations,Social Media,All Ages,60 days,YouTube,"0,12","$17.627,00","5,35",Chicago,2021-01-31,603,7282,4,Tech Enthusiasts,1,January
110596,Alpha Innovations,Search,Men 25-34,45 days,Email,"0,09","$8.994,00","5,84",New York,2021-01-01,742,8947,5,Outdoor Adventurers,1,January
110597,DataTech Solutions,Email,Men 18-24,30 days,Website,"0,14","$11.062,00","4,91",Chicago,2021-01-02,120,2677,4,Foodies,1,January
110598,NexGen Systems,Search,Women 25-34,15 days,YouTube,"0,09","$15.993,00","4,4",Chicago,2021-01-03,858,7905,1,Tech Enthusiasts,1,January
110599,NexGen Systems,Email,Women 35-44,60 days,Website,"0,13","$19.137,00","2,8",Los Angeles,2021-01-04,991,2743,8,Fashionistas,1,January
110600,TechCorp,Search,All Ages,60 days,Instagram,"0,06","$16.212,00","2,89",Miami,2021-01-05,401,7132,5,Fashionistas,1,January
110601,DataTech Solutions,Display,Men 25-34,60 days,Email,"0,04","$13.597,00","2,97",Chicago,2021-01-06,638,6770,3,Fashionistas,1,January
110602,Alpha Innovations,Email,Men 25-34,30 days,Facebook,"0,04","$12.372,00","6,22",New York,2021-01-07,321,4181,1,Foodies,1,January
110603,DataTech Solutions,Search,Men 25-34,45 days,Google Ads,"0,03","$15.191,00","6,83",Houston,2021-01-08,816,3703,3,Health & Wellness,1,January
110604,NexGen Systems,Search,All Ages,15 days,Website,"0,13","$16.937,00","4,09",Chicago,2021-01-09,174,7128,4,Tech Enthusiasts,1,January
110605,DataTech Solutions,Display,Men 25-34,15 days,YouTube,"0,13","$5.527,00","4,82",Los Angeles,2021-01-10,993,1976,3,Health & Wellness,1,January
110606,TechCorp,Search,Men 25-34,60 days,Email,"0,07","$7.475,00","7,39",Houston,2021-01-11,544,5090,9,Fashionistas,1,January
110607,TechCorp,Influencer,Women 35-44,60 days,Google Ads,"0,06","$18.382,00","5,06",Chicago,2021-01-12,447,6091,8,Outdoor Adventurers,1,January
110608,TechCorp,Search,Men 25-34,45 days,YouTube,"0,1","$9.185,00","7,56",New York,2021-01-13,669,6056,6,Health & Wellness,1,January
110609,TechCorp,Social Media,Women 35-44,45 days,Google Ads,"0,15","$5.216,00","4,65",Miami,2021-01-14,517,3906,5,Outdoor Adventurers,1,January
110610,Innovate Industries,Search,Women 35-44,60 days,Email,"0,05","$12.281,00","3,9",Chicago,2021-01-15,423,3743,4,Health & Wellness,1,January
110611,Innovate Industries,Display,Women 25-34,15 days,Instagram,"0,15","$8.766,00","5,81",Chicago,2021-01-16,800,3014,8,Fashionistas,1,January
110612,TechCorp,Search,Men 25-34,45 days,YouTube,"0,11","$18.983,00","2,94",Houston,2021-01-17,911,3148,10,Outdoor Adventurers,1,January
110613,TechCorp,Search,Men 18-24,45 days,YouTube,"0,08","$6.560,00","4,01",New York,2021-01-18,128,5817,2,Health & Wellness,1,January
110614,DataTech Solutions,Display,All Ages,45 days,Instagram,"0,11","$11.422,00","2,91",Houston,2021-01-19,889,6206,4,Outdoor Adventurers,1,January
110615,Innovate Industries,Display,Women 35-44,45 days,YouTube,"0,03","$15.978,00","5,92",Chicago,2021-01-20,703,2939,6,Outdoor Adventurers,1,January
110616,DataTech Solutions,Influencer,Men 18-24,45 days,Instagram,"0,05","$9.903,00","7,26",Miami,2021-01-21,610,7149,4,Foodies,1,January
110617,TechCorp,Social Media,Women 25-34,60 days,Instagram,"0,12","$14.289,00","5,9",New York,2021-01-22,692,4735,9,Health & Wellness,1,January
110618,DataTech Solutions,Email,All Ages,60 days,Google Ads,"0,09","$7.464,00","5,59",New York,2021-01-23,813,4835,2,Foodies,1,January
110619,TechCorp,Display,Women 35-44,15 days,Email,"0,07","$9.032,00","3,77",Houston,2021-01-24,213,8952,7,Tech Enthusiasts,1,January
110620,NexGen Systems,Display,All Ages,45 days,Instagram,"0,11","$9.423,00","3,53",New York,2021-01-25,714,4466,5,Outdoor Adventurers,1,January
110621,DataTech Solutions,Email,All Ages,45 days,Facebook,"0,1","$9.581,00","5,56",Miami,2021-01-26,704,7113,10,Tech Enthusiasts,1,January
110622,NexGen Systems,Search,All Ages,15 days,Google Ads,"0,11","$18.622,00","5,87",Miami,2021-01-27,252,6272,5,Fashionistas,1,January
110623,Alpha Innovations,Email,All Ages,15 days,Instagram,"0,03","$18.448,00","6,56",New York,2021-01-28,267,9785,4,Foodies,1,January
110624,TechCorp,Email,Men 25-34,60 days,Website,"0,09","$13.260,00","7,44",Los Angeles,2021-01-29,758,1833,9,Outdoor Adventurers,1,January
110625,DataTech Solutions,Social Media,Women 25-34,30 days,Instagram,"0,13","$12.660,00","6,03",Miami,2021-01-30,999,7180,9,Outdoor Adventurers,1,January
110626,DataTech Solutions,Display,Women 35-44,15 days,Instagram,"0,13","$10.966,00","4,97",Miami,2021-01-31,376,7773,6,Outdoor Adventurers,1,January
110961,Alpha Innovations,Influencer,Women 35-44,45 days,Instagram,"0,03","$11.263,00","4,26",Chicago,2021-01-01,740,8082,10,Health & Wellness,1,January
110962,TechCorp,Display,Men 18-24,60 days,Email,"0,05","$17.152,00","4,11",New York,2021-01-02,379,1981,5,Outdoor Adventurers,1,January
110963,DataTech Solutions,Influencer,Men 25-34,15 days,Facebook,"0,13","$15.320,00","3,84",Los Angeles,2021-01-03,443,9971,4,Fashionistas,1,January
110964,Innovate Industries,Search,Women 35-44,30 days,Instagram,"0,14","$18.925,00","6,64",Houston,2021-01-04,339,1507,3,Fashionistas,1,January
110965,Innovate Industries,Social Media,Men 18-24,45 days,Email,"0,06","$15.840,00","2,87",Los Angeles,2021-01-05,808,9923,6,Fashionistas,1,January
110966,DataTech Solutions,Email,All Ages,30 days,Facebook,"0,15","$12.770,00","4,09",Chicago,2021-01-06,810,9993,9,Foodies,1,January
110967,Alpha Innovations,Display,Women 35-44,15 days,YouTube,"0,02","$10.396,00","2,24",Houston,2021-01-07,179,8540,5,Outdoor Adventurers,1,January
110968,Innovate Industries,Social Media,Men 18-24,30 days,Facebook,"0,1","$8.530,00","5,59",Los Angeles,2021-01-08,399,5538,4,Health & Wellness,1,January
110969,TechCorp,Search,Men 25-34,60 days,Instagram,"0,1","$10.207,00","5,03",Los Angeles,2021-01-09,496,1919,4,Foodies,1,January
110970,TechCorp,Social Media,Women 35-44,15 days,Google Ads,"0,14","$12.964,00","3,8",New York,2021-01-10,923,6517,5,Outdoor Adventurers,1,January
110971,Innovate Industries,Display,All Ages,60 days,Google Ads,"0,13","$18.570,00","4,75",Miami,2021-01-11,886,2114,2,Tech Enthusiasts,1,January
110972,DataTech Solutions,Display,All Ages,30 days,YouTube,"0,03","$16.937,00","5,24",Los Angeles,2021-01-12,344,8611,8,Fashionistas,1,January
110973,Innovate Industries,Email,Women 35-44,60 days,Facebook,"0,1","$14.738,00","2,11",Chicago,2021-01-13,319,5042,3,Tech Enthusiasts,1,January
110974,DataTech Solutions,Email,All Ages,30 days,Email,"0,07","$13.047,00","6,32",Los Angeles,2021-01-14,332,3213,7,Tech Enthusiasts,1,January
110975,TechCorp,Email,Women 25-34,30 days,Instagram,"0,06","$19.740,00",7,Miami,2021-01-15,492,8149,3,Outdoor Adventurers,1,January
110976,Alpha Innovations,Influencer,Men 18-24,15 days,Facebook,"0,13","$7.649,00","6,04",New York,2021-01-16,823,5493,3,Fashionistas,1,January
110977,Innovate Industries,Influencer,All Ages,45 days,Google Ads,"0,1","$19.634,00","6,95",Houston,2021-01-17,552,2474,5,Fashionistas,1,January
110978,TechCorp,Social Media,Men 18-24,45 days,Google Ads,"0,04","$19.884,00","2,46",Houston,2021-01-18,698,6803,5,Fashionistas,1,January
110979,NexGen Systems,Email,Men 25-34,30 days,Website,"0,07","$10.381,00","4,61",New York,2021-01-19,891,4601,5,Tech Enthusiasts,1,January
110980,TechCorp,Display,Women 35-44,60 days,Facebook,"0,11","$10.679,00","3,91",Chicago,2021-01-20,957,5800,2,Outdoor Adventurers,1,January
110981,TechCorp,Influencer,Men 25-34,15 days,Email,"0,07","$11.471,00","7,72",Chicago,2021-01-21,742,9576,6,Outdoor Adventurers,1,January
110982,Innovate Industries,Influencer,Men 18-24,30 days,Email,"0,1","$19.144,00","5,78",Los Angeles,2021-01-22,600,8052,3,Fashionistas,1,January
110983,Alpha Innovations,Influencer,Women 25-34,30 days,Website,"0,07","$12.519,00","3,3",Miami,2021-01-23,487,2198,9,Outdoor Adventurers,1,January
110984,NexGen Systems,Search,Men 25-34,45 days,Google Ads,"0,06","$8.721,00","2,08",Houston,2021-01-24,589,6154,5,Foodies,1,January
110985,NexGen Systems,Display,Women 25-34,15 days,Google Ads,"0,07","$12.517,00","4,59",New York,2021-01-25,703,3286,7,Foodies,1,January
110986,TechCorp,Social Media,Men 18-24,45 days,Website,"0,1","$19.308,00","3,55",Chicago,2021-01-26,313,5748,9,Foodies,1,January
110987,Innovate Industries,Display,Men 18-24,45 days,YouTube,"0,05","$9.612,00","3,44",Miami,2021-01-27,888,7461,9,Fashionistas,1,January
110988,TechCorp,Search,All Ages,60 days,Email,"0,11","$11.549,00","7,89",Los Angeles,2021-01-28,378,4420,6,Foodies,1,January
110989,DataTech Solutions,Influencer,Men 25-34,45 days,Email,"0,04","$8.950,00","4,62",New York,2021-01-29,864,2367,9,Tech Enthusiasts,1,January
110990,NexGen Systems,Social Media,Women 35-44,60 days,Facebook,"0,12","$8.346,00","4,61",Miami,2021-01-30,936,8006,1,Tech Enthusiasts,1,January
